Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,Address,BldgClass,LandUse,OwnerType,OwnerName,LotArea,HistDist,Landmark,BBL,Vacant,SoftSite,Adjacency
MN,"2009","6","110","230","5000","05","9","10030",171 WEST 140 STREET,M1,"08",X,NEW MOUNT ZION BAPTIST CHURCH,"3747",,,1020090006.00000000000,,,
MN,"1501","24","108","150.02","1001","02","4","10128",59 EAST 89 STREET,M1,"08",X,RC CHUR OF ST THOMAS,"7908",,,1015010024.00000000000,,,
MN,"1788","7","111","194","4000","05","8","10035",213 EAST 123 STREET,M3,"08",X,CHAMBERS MEML BPT CHURCH,"1716",,,1017880007.00000000000,,,
MN,"1942","21","110","228","4001","05","9","10030",219 WEST 136 STREET,M1,"08",X,BEULAH WESLEYAN METH,"4955",,,1019420021.00000000000,,,
MN,"1639","41","111","172","1000","04","8","10029",174 EAST 112 STREET,M1,"08",X,FIFTH LATIN AMERICAETAL,"11015",,,1016390041.00000000000,,,
MN,"1720","67","110","200","2004","03","9","10027",230 LENOX AVENUE,M1,"08",X,NY P EPIS MISSN ST MA,"14200",Mount Morris Park Historic District,INDIVIDUAL LANDMARK,1017200067.00000000000,,,
MN,"906","13","106","66","4000","02","2","10010",223 EAST 25 STREET,M1,"08",,"223 EAST 25TH STREET, LLC","2469",,,1009060013.00000000000,,,
MN,"276","37","103","8","3000","02","1","10002",104 MADISON STREET,M1,"08",X,U.S.A. SHIN YAT TONGMORAL SOCIETY INC.,"2500",,,1002760037.00000000000,,,
MN,"1638","36","111","172","1003","04","8","10029",2010 3 AVENUE,M1,"08",X,LA CASA DE DIOS INC,"2523",,,1016380036.00000000000,"1",,vacant onl
MN,"2079","17","109","233","3000","06","7","10031",527 WEST 147 STREET,M1,"08",X,BETHEL HOLY CHURCH ETC,"3331",,,1020790017.00000000000,,,
MN,"1621","52","111","184","1005","04","8","10029",1761 MADISON AVENUE,M1,"08",X,"NY, NY CONGREGTN OF JEHOVAH'S WITNESS, F OSTER UNIT","4146",,,1016210052.00000000000,,,
MN,"1529","8","108","138","1000","02","5","10028",213 EAST 83 STREET,M1,"08",X,CH OF ST ELIZ OF HUNG,"5193",,,1015290008.00000000000,,,
MN,"890","25","106","72","7000","02","2","10016",243 LEXINGTON AVENUE,M9,"08",X,"NATIONAL CENTER FOUNDATION, INC.","9925",,,1008900025.00000000000,,,
MN,"1147","43","107","161","6000","03","6","10023",122 WEST 76 STREET,M1,"08",X,WEST SIDE INST SYNAGO,"11443",Upper West Side / Central Park West Historic District,,1011470043.00000000000,,,
MN,"1718","34","110","200","1002","03","9","10035",1484 5 AVENUE,M1,"08",X,MT PISGAH AME CHURCH,"798",,,1017180034.00000000000,,,
MN,"1056","22","104","127","3001","02","3","10036",423 WEST 46 STREET,M1,"08",X,CHURCH OF ST CLEMENT,"5523",,,1010560022.00000000000,,,
MN,"373","57","103","26.01","1002","01","2","10009",297 EAST 3 STREET,M1,"08",X,ASSEMBLY CHRISTIAN CHS,"2524",,,1003730057.00000000000,,,
MN,"1916","7","110","226","2000","05","9","10027",163 WEST 131 STREET,M3,"08",X,NEW YORK UNITED SABBATH DAY ADVENTIST CH URCH,"3198",Central Harlem West -- 130-132nd Street Historic District,,1019160007.00000000000,,,
MN,"1523","52","108","158.01","1001","02","5","10128",1461 LEXINGTON AVENUE,M1,"08",X,CONGREGATION ORACH CH,"3420",,,1015230052.00000000000,,,
MN,"415","7","103","18","4000","01","1","10002",166 ELDRIDGE STREET,M1,"08",X,PENTECOSTAL CHURCH OF,"4413",,,1004150007.00000000000,,"1",soft only
MN,"415","10","103","18","4000","01","1","10002",172 ELDRIDGE STREET,M1,"08",X,ASSAFA ISLAMIC CENTER,"2228",,,1004150010.00000000000,,,
MN,"731","58","104","103","1001","02","3","10001",424 WEST 34 STREET,M3,"08",X,RC CHUR ST MICHAEL,"2900",,,1007310058.00000000000,,,
MN,"1825","51","110","218","2000","03","9","10026",132 WEST 116 STREET,M1,"08",X,CANAAN BAPTIST CHURCH,"15844",,,1018250051.00000000000,,,
MN,"1722","27","110","200","2001","05","9","10027",15 WEST 124 STREET,M9,"08",,HARLEM LLC,"7569",,,1017220027.00000000000,,,
MN,"288","28","103","2.02","1002","01","1","10002",317 HENRY STREET,M1,"08",X,YEHUDAH WOLF INSTITUTE INC,"5535",,,1002880028.00000000000,,,
MN,"1600","15","110","190","1002","03","9","10026",37 WEST 116 STREET,M1,"08",X,SALVATION & DLVRNC CHRCH,"10092",,,1016000015.00000000000,,,
MN,"279","25","103","27","1006","02","1","10038",32 JAMES STREET,M1,"08",X,CHURCH/SAINT JAMES,"10675",,INDIVIDUAL LANDMARK,1002790025.00000000000,,,
MN,"2028","12","110","232","3001","05","9","10030",233 WEST 142 STREET,M1,"08",X,MT CALVARY BAPTIST,"4996",,,1020280012.00000000000,,,
MN,"1078","59","104","129","1006","02","3","10019",552 WEST 50 STREET,M1,"08",X,BULGARIAN EASTERN ORTHODOX DIOCESE OF US A,"2821",,,1010780059.00000000000,,,
MN,"884","54","106","72","4002","02","2","10016",142 EAST 29 STREET,M3,"08",X,ST STEPHENS RC CHURCH,"9275",,,1008840054.00000000000,"1",,vacant onl
MN,"1416","127","108","110","3000","02","4","10065",248 EAST 62 STREET,M3,"08",X,CATHOLIC NEAR EAST WELFARE ASSOCIATION,"3414",,,1014160127.00000000000,,,
MN,"1545","11","108","138","4000","02","5","10028",323 EAST 82 STREET,M1,"08",X,GREEK RITE CATHOLIC C,"2554",,,1015450011.00000000000,,,
MN,"1736","8","110","212","1000","05","9","10037",61 WEST 138 STREET,M1,"08",X,RC CHUR ST MARK THE E,"10492",,,1017360008.00000000000,,,
MN,"1754","24","111","206","2002","05","9","10035",47 EAST 129 STREET,M3,"08",X,RC CHUR ALL SAINTS,"2098",,INDIVIDUAL LANDMARK,1017540024.00000000000,,,
MN,"2152","31","112","261","4000","06","10","10033",281 AUDUBON AVENUE,M1,"08",X,PENTECOSTAL CHRCH FETAL,"5925",,,1021520031.00000000000,,,
MN,"201","28","103","29","3001","02","1","10013",5 ELIZABETH STREET,M9,"08",X,TRUST IN GOD CHURCH,"1915",,,1002010028.00000000000,,,
MN,"2142","133","112","263","4005","06","10","10033",4109 BROADWAY,M1,"08",X,BWAY TEMPLE METHODIST,"12700",,,1021420133.00000000000,,,
MN,"1547","17","108","146.01","4000","02","5","10028",339 EAST 84 STREET,M1,"08",X,ZION EVANG LUTH CHUR,"4086",,,1015470017.00000000000,,,
MN,"1783","50","111","188","4000","04","8","10035",204 EAST 119 STREET,M1,"08",X,SAMARIAIGLESIA EVANGELICA,"1087",,,1017830050.00000000000,,,
MN,"1929","23","110","222","1002","05","9","10027",217 WEST 123 STREET,M9,"08",,HITECH HOMES LLC,"2523",,,1019290023.00000000000,,,
MN,"1269","30","105","104","1003","02","4","10103",678 5 AVENUE,M1,"08",X,ST THOMAS CHURCH,"26130",,INDIVIDUAL LANDMARK,1012690030.00000000000,,,
MN,"1347","47","106","108","5000","02","5","10022",308 EAST 55 STREET,M3,"08",X,CONG BNEI LEIVI,"5020",,,1013470047.00000000000,,,
MN,"1654","139","111","170","2001","04","8","10029",220 EAST 105 STREET,M9,"08",,KING OF KINGS EVERYNATN,"1514",,,1016540139.00000000000,"1",,vacant onl
MN,"892","11","106","80","5000","02","4","10016",119 EAST 36 STREET,M9,"08",X,GOVERNMENT OF THE REPUBLIC OF ARMENIA,"1975",Murray Hill Historic District,,1008920011.00000000000,,,
MN,"1729","58","110","208","1000","05","9","10037",54 WEST 132 STREET,M1,"08",X,FIRST BETH METH EPIS,"7077",,,1017290058.00000000000,,"1",soft only
MN,"2071","9","109","225","3002","06","7","10031",44 HAMILTON PLACE,M1,"08",X,THIRD CHRISTIAN CHURCH,"7550",,,1020710009.00000000000,,,
MN,"2167","61","112","271","3000","06","10","10033",266 WADSWORTH AVENUE,M3,"08",X,CH OF ST ELIZABETH,"4500",,,1021670061.00000000000,,,
MN,"743","72","104","89","2000","02","3","10011",346 WEST 20 STREET,M3,"08",X,"RECTOR, CHURCH-WARDENS AND VESTRYMEN ETC .","3780",Chelsea Historic District,,1007430072.00000000000,,,
MN,"277","5","103","8","2000","02","1","10002",83 MADISON STREET,M1,"08",X,CHURCH OF ST JOSEPH,"5029",,,1002770005.00000000000,,"1",soft only
MN,"869","26","106","82","1004","02","4","10016",25 EAST 39 STREET,M2,"08",X,PATH TO PEACE FOUNDAT,"2472",,,1008690026.00000000000,,,
MN,"691","41","104","99","1042","02","3","10011",512 WEST 20 STREET,M1,"08",X,NEW YORK CONGREGATIOETA,"3066",,,1006910041.00000000000,,,
MN,"1514","68","108","148.01","2001","02","4","10028",102 EAST 86 STREET,M1,"08",X,METHODIST EPISCOPAL CHURCH YORKVILL,"4872",,,1015140068.00000000000,,,
MN,"737","42","104","115","2004","02","3","10018",406 WEST 40 STREET,M2,"08",X,METRO BAPTIST CHURCHINC,"1077",,,1007370042.00000000000,,,
MN,"308","23","103","16","4002","02","1","10002",49 ORCHARD STREET,M9,"08",,48 ALLEN STREET LLC,"2222",,,1003080023.00000000000,,,
MN,"807","22","105","101","1007","02","3","10001",133 WEST 31 STREET,M4,"08",X,ST FR HM FOR MISSION,"4046",,,1008070022.00000000000,,,
MN,"1472","8","108","132","2001","02","5","10075",419 EAST 77 STREET,M9,"08",X,"CHABAD-LUBAVITCH OFTHE UPPER EAST SIDE,  INC.","2554",,,1014720008.00000000000,,,
MN,"843","8","105","52","2005","02","2","10003",7 EAST 15 STREET,M9,"08",X,SOKA GAKKAI INTERNATIONAL - USA,"7725",Ladies' Mile Historic District,,1008430008.00000000000,,,
MN,"350","48","103","22.01","1002","01","2","10002",10 CLINTON STREET,M1,"08",X,CONG ANSCHE GYENSTOCH,"5500",,,1003500048.00000000000,"1",,vacant onl
MN,"1388","51","108","130","2000","02","4","10021",925 MADISON AVENUE,M9,"08",X,8TH CHURCH OF CHRIST,"1600",Upper East Side Historic District,,1013880051.00000000000,,,
MN,"1162","64","107","159","7000","03","6","10023",232 WEST END AVENUE,M1,"08",X,HINENI HERITAGE ETC,"1614",West End-Collegiate Historic District Extension,,1011620064.00000000000,,,
MN,"1852","59","107","185","2000","03","7","10025",164 WEST 100 STREET,M1,"08",X,TRINITY EV LUTH CH AM,"6060",,,1018520059.00000000000,,,
MN,"886","74","105","72","3000","02","2","10016",124 EAST 31 STREET,M2,"08",X,BISHOP OF NORTH AMERICAN REGION OF SUKYO  MAHIKARI,"2173",,,1008860074.00000000000,,,
MN,"2013","6","110","232","1001","05","9","10030",147 WEST 144 STREET,M1,"08",X,ST THOS LIB CATH CH,"5995",,,1020130006.00000000000,,,
MN,"303","24","103","16","1002","02","1","10002",65 CHRYSTIE STREET,M1,"08",X,GRACE FAITH CHURCH,"1600",,,1003030024.00000000000,,,
MN,"2025","113","110","230","3000","05","9","10030",239 WEST 139 STREET,M3,"08",X,ST MARKS METH CHURCH,"1815",St. Nicholas Historic District,,1020250113.00000000000,,,
MN,"1298","127","106","92","1014","02","4","10017",141 EAST 43 STREET,M3,"08",X,RC CHUR OF ST AGNES,"2008",,,1012980127.00000000000,,,
MN,"1654","40","111","170","2001","04","8","10029",218 EAST 105 STREET,M9,"08",X,PERFECTING FAITH CHURCH,"1665",,,1016540040.00000000000,"1",,vacant onl
MN,"1675","32","111","164","1000","04","8","10029",344 EAST 104 STREET,M3,"08",,EAST HARLEM SCHOLARS HS LLC,"2523",,,1016750032.00000000000,"1",,vacant onl
MN,"564","32","102","61","3002","02","2","10003",33 EAST 12 STREET,M1,"08",X,VILLAGE TEMPLE,"2025",,,1005640032.00000000000,,,
MN,"281","22","103","8","1000","02","1","10002",48 EAST BROADWAY,M9,"08",X,GRACE GRATITUDE ETAL,"1735",,,1002810022.00000000000,,,
MN,"557","8","102","61","3004","02","2","10003",804 BROADWAY,M3,"08",X,GRACE CHURCH,"7687",,INDIVIDUAL LANDMARK,1005570008.00000000000,,,
MN,"800","5","104","91","1001","02","3","10001",253 7 AVENUE,M1,"08",X,UNITED CHURCH OF CHRIST,"3391",,,1008000005.00000000000,,,
MN,"1931","56","110","222","1000","05","9","10027",260 WEST 126 STREET,M1,"08",,THOMAS MEMORIAL WESLEYAN METHODIST CHURCH,"12490",,,1019310056.00000000000,,,
MN,"758","14","104","111","1003","02","3","10001",347 WEST 34 STREET,M1,"08",,CONG BETH ISRAEL #2,"3859",,,1007580014.00000000000,,"1",soft only
MN,"1511","14","108","140","6001","02","4","10028",127 EAST 82 STREET,M1,"08",X,CONGREGATION OR ZARUA,"2554",,,1015110014.00000000000,,,
MN,"195","21","101","31","1004","02","1","10013",92 LAFAYETTE STREET,M2,"08",X,MC AULEY WATER ST MIS,"3740",,,1001950021.00000000000,,,
MN,"909","50","106","66","1000","02","2","10016",208 EAST 29 STREET,M9,"08",X,"REMNANT PRESBYTERIANCHURCH, INC","4773",,,1009090050.00000000000,,,
MN,"2028","15","110","232","3001","05","9","10030",231 WEST 142 STREET,M1,"08",X,MT CALVARY BAPT CHUR,"2498",,,1020280015.00000000000,,,
MN,"751","76","104","97","1001","02","3","10001",298 9 AVENUE,M1,"08",X,PROT EPIS CHUR HOLY A,"13950",,INDIVIDUAL LANDMARK,1007510076.00000000000,,,
MN,"276","2","103","8","3000","02","1","10002",5 MONROE STREET,M3,"08",X,CHURCH OF ST JOSEPH,"2643",,,1002760002.00000000000,,,
MN,"1721","52","110","200","2002","05","9","10027",31 MT MORRIS PARK WEST,M1,"08",,"FENTON , JAMES","2540",Mount Morris Park Historic District,,1017210052.00000000000,,,
MN,"419","49","103","18","7001","02","1","10002",43 DELANCEY STREET,M9,"08",,GREATER NEW YORK CORP,"5000",,,1004190049.00000000000,,,
MN,"1921","51","110","228","1001","05","9","10030",140 WEST 137 STREET,M1,"08",,AFRICAN METH EPIS CHU,"10380",,INDIVIDUAL LANDMARK,1019210051.00000000000,,,
MN,"1913","27","110","224","1001","05","9","10027",107 WEST 128 STREET,M1,"08",X,HAITIAN EVANGELICALMISSIONARY GROUP,"1998",,,1019130027.00000000000,,,
MN,"518","31","102","49","3000","02","3","10012",154 SULLIVAN STREET,M3,"08",X,THE CHURCH OF ST ANTHONY OF PADUA,"2519",Sullivan-Thompson Historic District,,1005180031.00000000000,,"1",soft only
MN,"923","22","106","48","6001","02","2","10003",335 EAST 17 STREET,M4,"08",X,SR PAULETTE LOMONACO-GOOD SHEPHERD SVCS,"7360",,,1009230022.00000000000,,"1",soft only
MN,"2036","49","110","236","2005","05","9","10039",282 WEST 151 STREET,M3,"08",X,RC CH OF RESSURECTION,"9717",,,1020360049.00000000000,,,
MN,"1561","37","108","136","2000","02","5","10028",416 EAST 82 STREET,M4,"08",X,CH OF ST STEPHEN,"20433",,,1015610037.00000000000,,,
MN,"1824","12","110","218","2003","03","9","10026",88 ST NICHOLAS AVENUE,M1,"08",,ALL SOULS EPISCOPAL CH,"6980",,,1018240012.00000000000,,"1",soft only
MN,"1258","42","105","96","1007","02","4","10036",4 WEST 43 STREET,M9,"08",X,HOLY SPIRIT ASSOC ETAL,"12552",,,1012580042.00000000000,,,
MN,"1982","17","109","219","1015","05","7","10027",515 WEST 125 STREET,M1,"08",X,ANTIOCH BAPTIST CHURCH PC,"7460",,,1019820017.00000000000,,,
MN,"1709","20","111","178","2001","04","8","10029",475 EAST 115 STREET,M3,"08",X,LITTLE SISTERS OF THE ASSUMPTION,"1513",,,1017090020.00000000000,,,
MN,"277","12","103","8","2000","02","1","10002",97 MADISON STREET,M1,"08",X,CHINESE EVANGEL MSSNINC,"2539",,,1002770012.00000000000,,,
MN,"859","6","105","74","3002","02","4","10016",3 EAST 29 STREET,M1,"08",X,"THE RECTOR, CHURCH WARDENS AND VESTRYMEN","15725",,INDIVIDUAL LANDMARK,1008590006.00000000000,,"1",soft only
MN,"1871","29","107","187","6000","03","7","10025",225 WEST 99 STREET,M1,"08",X,ST MICHAEL'S EPISCOPAL CHURCH,"30175",,INDIVIDUAL LANDMARK,1018710029.00000000000,,,
MN,"1415","29","108","110","3001","02","4","10065",242 EAST 61 STREET,M3,"08",X,TRINITY BAPTIST CHURCH,"8034",Treadwell Farm Historic District,,1014150029.00000000000,,,
MN,"1917","107","110","226","1002","05","9","10027",159 WEST 132 STREET,M1,"08",X,NEW WAY BAPTIST CHCINC,"1998",Central Harlem West -- 130-132nd Street Historic District,,1019170107.00000000000,,"1",soft only
MN,"1677","33","111","170","3000","04","8","10029",340 EAST 106 STREET,M1,"08",X,THE MACEDONIA CHURCH OF THE ASSEMBLY OF  GOD,"4541",,,1016770033.00000000000,,,
MN,"2123","85","112","251","2003","06","10","10032",518 WEST 168 STREET,M1,"08",X,CHRISTIAN MISSION JOHN 3:16 ASSEMBLIES O F GOD INC,"2375",,,1021230085.00000000000,,,
